window_id,link_type,source_id,target_id,source_domain,target_domain,start_index,end_index_exclusive,start_time_utc,end_time_utc,duration_seconds,sample_count,mean_range_km,min_range_km,max_range_km,transmission_rate_mbps,generation_config_sha256,selection_rule,symmetrization_rule,selected_by_source,earth_clearance_min_km,boundary_source
IDL-000053,IDL,cs01,os03,communication,observation,831,874,2025-01-01T06:55:30.000000Z,2025-01-01T07:17:00.000000Z,1290.000000000,43,43236.101562500,41730.015625000,44765.203125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,4.446895599,sampled
IDL-000054,IDL,cs01,os03,communication,observation,918,922,2025-01-01T07:39:00.000000Z,2025-01-01T07:41:00.000000Z,120.000000000,4,44636.164062500,44525.773437500,44743.777343750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,16.312797546,sampled
IDL-000055,IDL,cs01,os03,communication,observation,985,990,2025-01-01T08:12:30.000000Z,2025-01-01T08:15:00.000000Z,150.000000000,5,38534.570312500,38512.613281250,38566.113281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,699.022521973,sampled
IDL-000056,IDL,cs01,os03,communication,observation,1025,1049,2025-01-01T08:32:30.000000Z,2025-01-01T08:44:30.000000Z,720.000000000,24,42953.769531250,41281.246093750,44625.894531250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,55.781658173,sampled
IDL-000057,IDL,cs01,os03,communication,observation,1179,1184,2025-01-01T09:49:30.000000Z,2025-01-01T09:52:00.000000Z,150.000000000,5,36293.335937500,36279.273437500,36321.421875000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,699.874206543,sampled
IDL-000058,IDL,cs01,os03,communication,observation,1215,1241,2025-01-01T10:07:30.000000Z,2025-01-01T10:20:30.000000Z,780.000000000,26,42252.917968750,39768.648437500,44736.097656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,4.742905140,sampled
IDL-000059,IDL,cs01,os03,communication,observation,1369,1431,2025-01-01T11:24:30.000000Z,2025-01-01T11:55:30.000000Z,1860.000000000,62,38023.281250000,35142.203125000,43682.109375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,389.475799561,sampled
IDL-000060,IDL,cs01,os03,communication,observation,1535,1626,2025-01-01T12:47:30.000000Z,2025-01-01T13:33:00.000000Z,2730.000000000,91,38026.796875000,35462.890625000,43430.148437500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,457.819519043,sampled
IDL-000061,IDL,cs01,os03,communication,observation,1727,1822,2025-01-01T14:23:30.000000Z,2025-01-01T15:11:00.000000Z,2850.000000000,95,39229.523437500,37138.343750000,43413.332031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,461.979522705,sampled
IDL-000062,IDL,cs01,os03,communication,observation,1923,2018,2025-01-01T16:01:30.000000Z,2025-01-01T16:49:00.000000Z,2850.000000000,95,40924.656250000,39631.562500000,43530.011718750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,431.505615234,sampled
IDL-000063,IDL,cs01,os03,communication,observation,2118,2213,2025-01-01T17:39:00.000000Z,2025-01-01T18:26:30.000000Z,2850.000000000,95,42834.515625000,41691.687500000,43948.718750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,305.560424805,sampled
IDL-000064,IDL,cs01,os03,communication,observation,2280,2284,2025-01-01T19:00:00.000000Z,2025-01-01T19:02:00.000000Z,120.000000000,4,40543.296875000,40526.277343750,40563.085937500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,716.839721680,sampled
IDL-000065,IDL,cs01,os03,communication,observation,2314,2350,2025-01-01T19:17:00.000000Z,2025-01-01T19:35:00.000000Z,1080.000000000,36,43191.171875000,41649.703125000,44756.515625000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,1.628697991,sampled
IDL-000066,IDL,cs01,os03,communication,observation,2468,2473,2025-01-01T20:34:00.000000Z,2025-01-01T20:36:30.000000Z,150.000000000,5,37965.660156250,37947.050781250,37995.039062500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,715.751770020,sampled
IDL-000067,IDL,cs01,os03,communication,observation,2508,2532,2025-01-01T20:54:00.000000Z,2025-01-01T21:06:00.000000Z,720.000000000,24,42928.796875000,41091.929687500,44754.769531250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,6.642187119,sampled
IDL-000068,IDL,cs01,os03,communication,observation,2663,2667,2025-01-01T22:11:30.000000Z,2025-01-01T22:13:30.000000Z,120.000000000,4,35915.234375000,35906.316406250,35931.910156250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,715.182556152,sampled
IDL-000069,IDL,cs01,os03,communication,observation,2694,2723,2025-01-01T22:27:00.000000Z,2025-01-01T22:41:30.000000Z,870.000000000,29,41589.718750000,38765.335937500,44483.214843750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,124.574005127,sampled
IDL-000070,IDL,cs01,os03,communication,observation,2841,2881,2025-01-01T23:40:30.000000Z,2025-01-02T00:00:00.000000Z,1170.000000000,40,35642.531250000,35078.640625000,36659.238281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,708.721862793,sampled
IDL-000071,IDL,cs01,os04,communication,observation,50,139,2025-01-01T00:25:00.000000Z,2025-01-01T01:09:30.000000Z,2670.000000000,89,37864.664062500,35241.882812500,43629.203125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,419.874176025,sampled
IDL-000072,IDL,cs01,os04,communication,observation,240,334,2025-01-01T02:00:00.000000Z,2025-01-01T02:47:00.000000Z,2820.000000000,94,38859.605468750,36620.195312500,43394.714843750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,482.688964844,sampled
IDL-000073,IDL,cs01,os04,communication,observation,435,530,2025-01-01T03:37:30.000000Z,2025-01-01T04:25:00.000000Z,2850.000000000,95,40468.171875000,38985.519531250,43479.992187500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,460.860748291,sampled
IDL-000074,IDL,cs01,os04,communication,observation,630,725,2025-01-01T05:15:00.000000Z,2025-01-01T06:02:30.000000Z,2850.000000000,95,42361.980468750,41380.156250000,43741.476562500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,387.656250000,sampled
IDL-000075,IDL,cs01,os04,communication,observation,797,801,2025-01-01T06:38:30.000000Z,2025-01-01T06:40:30.000000Z,120.000000000,4,41107.089843750,41090.089843750,41126.410156250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,696.645629883,sampled
IDL-000076,IDL,cs01,os04,communication,observation,826,870,2025-01-01T06:53:00.000000Z,2025-01-01T07:15:00.000000Z,1320.000000000,44,43193.308593750,41697.304687500,44729.816406250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,20.444030762,sampled
IDL-000077,IDL,cs01,os04,communication,observation,913,918,2025-01-01T07:36:30.000000Z,2025-01-01T07:39:00.000000Z,150.000000000,5,44625.156250000,44481.195312500,44763.597656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,7.551660538,sampled
IDL-000078,IDL,cs01,os04,communication,observation,981,985,2025-01-01T08:10:30.000000Z,2025-01-01T08:12:30.000000Z,120.000000000,4,38593.363281250,38573.933593750,38617.503906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,699.151306152,sampled
IDL-000079,IDL,cs01,os04,communication,observation,1021,1045,2025-01-01T08:30:30.000000Z,2025-01-01T08:42:30.000000Z,720.000000000,24,42995.218750000,41338.191406250,44649.316406250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,45.859268188,sampled
IDL-000080,IDL,cs01,os04,communication,observation,1175,1179,2025-01-01T09:47:30.000000Z,2025-01-01T09:49:30.000000Z,120.000000000,4,36332.355468750,36318.492187500,36353.511718750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,700.009033203,sampled
IDL-000081,IDL,cs01,os04,communication,observation,1211,1236,2025-01-01T10:05:30.000000Z,2025-01-01T10:18:00.000000Z,750.000000000,25,42225.023437500,39847.890625000,44605.128906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,61.714523315,sampled
IDL-000082,IDL,cs01,os04,communication,observation,1366,1427,2025-01-01T11:23:00.000000Z,2025-01-01T11:53:30.000000Z,1830.000000000,61,38119.617187500,35152.246093750,43759.097656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,366.744323730,sampled
IDL-000083,IDL,cs01,os04,communication,observation,1531,1622,2025-01-01T12:45:30.000000Z,2025-01-01T13:31:00.000000Z,2730.000000000,91,38024.042968750,35439.765625000,43502.687500000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,438.964630127,sampled
IDL-000084,IDL,cs01,os04,communication,observation,1723,1818,2025-01-01T14:21:30.000000Z,2025-01-01T15:09:00.000000Z,2850.000000000,95,39205.308593750,37089.167968750,43465.156250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,448.724304199,sampled
IDL-000085,IDL,cs01,os04,communication,observation,1918,2014,2025-01-01T15:59:00.000000Z,2025-01-01T16:47:00.000000Z,2880.000000000,96,40898.425781250,39573.371093750,43549.988281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,426.158264160,sampled
IDL-000086,IDL,cs01,os04,communication,observation,2114,2209,2025-01-01T17:37:00.000000Z,2025-01-01T18:24:30.000000Z,2850.000000000,95,42799.519531250,41673.210937500,43920.230468750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,314.882202148,sampled
IDL-000087,IDL,cs01,os04,communication,observation,2276,2280,2025-01-01T18:58:00.000000Z,2025-01-01T19:00:00.000000Z,120.000000000,4,40597.582031250,40580.535156250,40617.351562500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,716.855346680,sampled
IDL-000088,IDL,cs01,os04,communication,observation,2310,2346,2025-01-01T19:15:00.000000Z,2025-01-01T19:33:00.000000Z,1080.000000000,36,43196.234375000,41680.437500000,44735.574218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,10.892433167,sampled
IDL-000089,IDL,cs01,os04,communication,observation,2464,2468,2025-01-01T20:32:00.000000Z,2025-01-01T20:34:00.000000Z,120.000000000,4,38021.234375000,38004.136718750,38043.648437500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,715.821411133,sampled
IDL-000090,IDL,cs01,os04,communication,observation,2504,2527,2025-01-01T20:52:00.000000Z,2025-01-01T21:03:30.000000Z,690.000000000,23,42898.941406250,41155.195312500,44636.335937500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,58.773571014,sampled
IDL-000091,IDL,cs01,os04,communication,observation,2659,2663,2025-01-01T22:09:30.000000Z,2025-01-01T22:11:30.000000Z,120.000000000,4,35946.835937500,35939.964843750,35959.707031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,715.267395020,sampled
IDL-000092,IDL,cs01,os04,communication,observation,2691,2719,2025-01-01T22:25:30.000000Z,2025-01-01T22:39:30.000000Z,840.000000000,28,41765.980468750,39028.515625000,44546.710937500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,98.380050659,sampled
IDL-000093,IDL,cs01,os04,communication,observation,2837,2881,2025-01-01T23:38:30.000000Z,2025-01-02T00:00:00.000000Z,1290.000000000,44,35779.675781250,35080.183593750,37380.566406250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,708.881164551,sampled
IDL-000094,IDL,cs01,os05,communication,observation,23,134,2025-01-01T00:11:30.000000Z,2025-01-01T01:07:00.000000Z,3330.000000000,111,38709.441406250,35225.960937500,44582.792968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,69.478271484,sampled
IDL-000095,IDL,cs01,os05,communication,observation,217,330,2025-01-01T01:48:30.000000Z,2025-01-01T02:45:00.000000Z,3390.000000000,113,39536.632812500,36577.039062500,44707.625000000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,15.115795135,sampled
IDL-000096,IDL,cs01,os05,communication,observation,407,526,2025-01-01T03:23:30.000000Z,2025-01-01T04:23:00.000000Z,3570.000000000,119,40989.699218750,38927.796875000,44726.640625000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,6.277930737,sampled
IDL-000097,IDL,cs01,os05,communication,observation,577,721,2025-01-01T04:48:30.000000Z,2025-01-01T06:00:30.000000Z,4320.000000000,144,42643.019531250,41341.871093750,44720.968750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,13.095335007,sampled
IDL-000098,IDL,cs01,os05,communication,observation,727,797,2025-01-01T06:03:30.000000Z,2025-01-01T06:38:30.000000Z,2100.000000000,70,42433.656250000,41137.976562500,43706.933593750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,396.240875244,sampled
IDL-000099,IDL,cs01,os05,communication,observation,822,867,2025-01-01T06:51:00.000000Z,2025-01-01T07:13:30.000000Z,1350.000000000,45,43219.640625000,41719.214843750,44750.601562500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,11.637356758,sampled
IDL-000100,IDL,cs01,os05,communication,observation,908,981,2025-01-01T07:34:00.000000Z,2025-01-01T08:10:30.000000Z,2190.000000000,73,41400.273437500,38629.566406250,44780.109375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,0.227825701,sampled
IDL-000101,IDL,cs01,os05,communication,observation,1017,1041,2025-01-01T08:28:30.000000Z,2025-01-01T08:40:30.000000Z,720.000000000,24,43035.472656250,41394.144531250,44671.441406250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,36.417648315,sampled
IDL-000102,IDL,cs01,os05,communication,observation,1112,1175,2025-01-01T09:16:00.000000Z,2025-01-01T09:47:30.000000Z,1890.000000000,63,39741.390625000,36358.980468750,44699.972656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,34.112010956,sampled
IDL-000103,IDL,cs01,os05,communication,observation,1207,1232,2025-01-01T10:03:30.000000Z,2025-01-01T10:16:00.000000Z,750.000000000,25,42295.796875000,39926.894531250,44662.347656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,37.212471008,sampled
IDL-000104,IDL,cs01,os05,communication,observation,1310,1423,2025-01-01T10:55:00.000000Z,2025-01-01T11:51:30.000000Z,3390.000000000,113,38779.402343750,35163.738281250,44673.511718750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,45.293052673,sampled
IDL-000105,IDL,cs01,os05,communication,observation,1506,1618,2025-01-01T12:33:00.000000Z,2025-01-01T13:29:00.000000Z,3360.000000000,112,38872.289062500,35418.246093750,44705.125000000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,31.744922638,sampled
IDL-000106,IDL,cs01,os05,communication,observation,1700,1813,2025-01-01T14:10:00.000000Z,2025-01-01T15:06:30.000000Z,3390.000000000,113,39797.843750000,37040.972656250,44698.441406250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,35.720619202,sampled
IDL-000107,IDL,cs01,os05,communication,observation,1888,2009,2025-01-01T15:44:00.000000Z,2025-01-01T16:44:30.000000Z,3630.000000000,121,41351.457031250,39514.937500000,44713.792968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,30.962181091,sampled
IDL-000108,IDL,cs01,os05,communication,observation,2052,2276,2025-01-01T17:06:00.000000Z,2025-01-01T18:58:00.000000Z,6720.000000000,224,42653.503906250,40634.402343750,44437.042968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,144.388000488,sampled
IDL-000109,IDL,cs01,os05,communication,observation,2305,2342,2025-01-01T19:12:30.000000Z,2025-01-01T19:31:00.000000Z,1110.000000000,37,43157.812500000,41637.753906250,44713.574218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,20.555452347,sampled
IDL-000110,IDL,cs01,os05,communication,observation,2395,2464,2025-01-01T19:57:30.000000Z,2025-01-01T20:32:00.000000Z,2070.000000000,69,40934.097656250,38057.996093750,44738.296875000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,1.171817660,sampled
IDL-000111,IDL,cs01,os05,communication,observation,2500,2523,2025-01-01T20:50:00.000000Z,2025-01-01T21:01:30.000000Z,690.000000000,23,42947.382812500,41217.589843750,44668.078125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,44.948360443,sampled
IDL-000112,IDL,cs01,os05,communication,observation,2596,2659,2025-01-01T21:38:00.000000Z,2025-01-01T22:09:30.000000Z,1890.000000000,63,39453.730468750,35974.265625000,44722.656250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs01,9.048845291,sampled
IDL-000113,IDL,cs01,os05,communication,observation,2687,2715,2025-01-01T22:23:30.000000Z,2025-01-01T22:37:30.000000Z,840.000000000,28,41840.902343750,39108.281250000,44609.312500000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,71.950286865,sampled
IDL-000114,IDL,cs01,os05,communication,observation,2794,2881,2025-01-01T23:17:00.000000Z,2025-01-02T00:00:00.000000Z,2580.000000000,87,38007.843750000,35083.464843750,44615.027343750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,56.242153168,sampled
IDL-000115,IDL,cs02,ns01,communication,navigation,1447,2339,2025-01-01T12:03:30.000000Z,2025-01-01T19:29:30.000000Z,26760.000000000,892,30989.191406250,24828.816406250,35196.597656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,21294.494140625,sampled
